monocle,"モノクル,片眼鏡,单片眼镜"
blood_splatter,"スプラッタ,スプラッター"
holding_shield,
blue_fire,青い炎
black_boots,
policewoman,"婦警,婦人警官,女警"
full_armor,
jaggy_lines,バイナリペン
nishikigi_chisato,"錦木千束,ちさたき,山葵のりこ,千束泷奈,たきちさ"
naked_ribbon,裸リボン
breast_envy,胸囲の格差社会
hot,
astolfo_(fate),"アストルフォ(Fate),アストルフォ,黒のライダー,Astolfo,攻めトルフォ,阿斯托爾福,阿斯托尔福,阿福"
kafka_(honkai:_star_rail),"卡芙卡,カフカ,Kafka,카프카,カフカ(スターレイル),卡夫卡,kafhime"
track_suit,"ジャージ,运动套装"
teamwork_(sexual),
holding_broom,
fern_(sousou_no_frieren),"フェルン,fern,フェルンっぱい,菲伦,フェルン(葬送のフリーレン),페른"
dressing,"着る,着替え,着替え中,羽織る,履く,靴下を履く"
earpiece,
tail_ribbon,しっぽリボン
brown_bag,
loincloth,腰布
black_corset,
mononobe_no_futo,"物部布都,모노노베노_후토,布都もも,ふとっぱい,布都どき者"
striped_skirt,
sakamata_chloe,"沙花叉クロヱ,またまたさかまた,さかまた飼育日記,飼育日記"
aiguillette,"飾緒,金モール,銀モール"
faceless_female,
heart-shaped_chocolate,
grey_coat,
white_horns,
tojo_nozomi,"東條希,のんたん,アルティメットのんたん,わしわしMAX,のぞえり"
nervous_smile,"引きつった笑顔,作り笑い"
brown_fur,
hands_on_own_knees,
kaname_madoka_(magical_girl),
barcode,バーコード
poster_(object),"ポスター,海报(图中物体)"
orange_dress,
dc_comics,"DCコミックス,DC,DCコミック"
heart-shaped_eyewear,
hand_on_another's_chin,
mole_on_thigh,
grey_hoodie,
bandaged_hand,
no_eyes,
grey_hat,
shirogane_noel,"白銀ノエル,ノエラート,銀鏡八重,ノエル団長"
maribel_hearn,"マエリベリー・ハーン,マエリベリー,玛艾露贝莉·赫恩,마에리베리한,마에리베리"
waves,"浪花,海浪"
machine_gun,"マシンガン,機関銃,MG,机枪,機槍,汎用機関銃,GPMG"
one-punch_man,"ワンパンマン,一撃男【腐】,onepunchman,One-punchman,一撃男"
morichika_rinnosuke,森近霖之助
dougi,"道着,도복,稽古着,稽古衣"
stomach_tattoo,
oozora_subaru,"大空スバル,プロテインザスバル,スバルーナ,山村しのぶ,鵜飼薫"
oppai_loli,"ロリ巨乳,ロリ爆乳,巨乳小学生,ロリ超乳"
inugami_korone,"戌神ころね,できたてころね,ぶっころね,HeyGuysXPotato,ころねすきー,戌飼茜,おかころ"
ice_cream_cone,
holding_own_arm,
cable_knit,ケーブルニット
amane_kanata,"天音かなた,かなたーと,かなココ,かなトワ,雨乃奏"
rose_petals,玫瑰花瓣
reverse_bunnysuit,"逆バニー,逆兔女郎,東方逆遊兎,역바니걸,역바니"
mobile_suit,"モビルスーツ,MS"
female_pervert,"痴女,変態淑女"
whip,"鞭,ムチ"
covering_face,"顔隠し,顔を覆う"
pink_skin,
\m/,🤟
pubic_hair_peek,ハミ毛
black_camisole,
ore_no_imouto_ga_konna_ni_kawaii_wake_ga_nai,俺の妹がこんなに可愛いわけがない
suzumiya_haruhi,"涼宮ハルヒ,光陽園ハルヒ,バニーハルヒ,ハルキョン,キョンハル,ハルみく,ハル長,古ハル"
unworn_jacket,
red_sash,
flat_color,
kitchen,"台所,キッチン"
snout,鼻口部
crotch,股間
yamato_(kancolle),"大和,大和(艦隊これくしょん),大和(艦これ)"
wine_bottle,酒瓶
dragon_print,
thigh_grab,
elbow_pads,护肘
pun,"ダジャレ,双关语,谐音梗"
white_vest,
lineart,線画
print_skirt,
twilight,"夕暮れ,夕闇,黄昏"
no_socks,"素足履き,素足に上履き"
v_over_eye,
sleeveless_kimono,
teardrop,"涙の雫,なみだのしずく,涙,なみだ,涙滴型"
anal_tail,"アナル尻尾,tail_plug"
castle,城
mythra_(xenoblade),"ヒカリ(ゼノブレイド2),ヒカリ"
ryuujou_(kancolle),"龍驤,龍驤(艦隊これくしょん),龍驤(艦これ),rj,rjt,RJいじめ"
grey_vest,
chaldea_uniform,魔術礼装・カルデア
tiger_girl,"虎娘,寅娘"
underboob_cutout,
condom_in_mouth,"咥えゴム,くわえゴム,咥え使用済みゴム,含套"
deep_penetration,子宮をノック
locker,"ロッカー,사물함,儲物櫃"
skadi_(arknights),"斯卡蒂,蒂蒂,スカジ,スカジ(アークナイツ),ActualSkadiArt"
eula_(genshin_impact),"优菈,エウルア・ローレンス,エウルア,Eula,Eula_Lawrence,エウアン"
asuna_(bunny)_(blue_archive),"アスナ(バニーガール),バニーアスナ,一之瀬アスナ(バニーガール)"
viewfinder,
arm_belt,
mahou_shoujo_lyrical_nanoha_strikers,魔法少女リリカルなのはStrikerS
single_sleeve,
pointy_hair,
pokemon_masters_ex,"ポケモンマスターズ,ポケマス,ポケモンマスターズEX,ポケマスアート,ポケマスEX"
single_detached_sleeve,
mushoku_tensei,"無職転生,無職轉生,无职转生"
carrying_person,
humanization,"humanized,gijinka"
carrot_hair_ornament,
meat,肉
mordred_(fate),"モードレッド,莫德雷德"
shenhe_(genshin_impact),"申鶴,申鹤,shenhe,ShenJin,申鶴(原神)"
may_(pokemon),"ハルカ(トレーナー),ハルカ(アニポケ),ハルカ(ルビー&サファイア),ハルカ(エメラルド),ハルカ(ORAS),ORASハルカ,ハルカ,サファイア(ポケスペ),オダマキ・サファイア,サファイア,シュウハル,ユウハル,ハルカっぱい"
forehead_protector,"額当て,鉢金"
blood_on_weapon,
kaguya-sama_wa_kokurasetai_~tensai-tachi_no_renai_zunousen~,"かぐや様は告らせたい,かぐや様は告らせたい〜天才たちの恋愛頭脳戦〜,かぐや様,辉夜大小姐想让我告白~天才们的恋爱头脑战~,Kaguya-sama:_Love_Is_War"
green_sailor_collar,
breast_curtains,"おっぱい前掛け,乳暖簾,乳カーテン,奶盖"
yazawa_nico,"矢澤にこ,矢泽妮可,矢泽にこ"
atago_(kancolle),"愛宕(艦隊これくしょん),愛宕(艦これ),愛宕,胸がぱんぱかぱーん,爱宕"
autumn,"秋,秋季,추계,秋天,가을"
blue_belt,
flashing,
one-piece_swimsuit_pull,
on_grass,
klee_(genshin_impact),"可莉,クレー,クレー(原神),Klee,클레"
metroid,"メトロイド,メトロイドシリーズ,密特罗德,密特羅德"
xd,
notebook,
cloud_strife,"クラウド・ストライフ,クラウド"
white_veil,
dress_pull,
side_cutout,
mouse_(animal),"ラッテ,ラット,ねずみ"
waist_bow,
chun-li,"春麗,春丽,チュン・リー,チュンリー"
waking_up,"寝起き,起床"
mandarin_collar,立襟
penis_on_face,"顔面チンポ置き,頬ズリ,W頬ズリ"
old_man,"オッサン,おじさん,おっさん,汚いおっさん,じじい,爺"
lion_girl,獅子娘
cat_cutout,"猫窗,猫奶窗"
striped_ribbon,
yellow_fur,
aru_(blue_archive),"陸八魔アル,アル,리쿠하치마아루,아루"
breast_suppress,用手压胸部
zombie,"🧟,ゾンビ,丧尸"
double_handjob,両手に茎
colored_pubic_hair,
high-waist_pants,
yellow_shorts,
wedgie,食い込み
red_rope,
partially_undressed,
see-through_silhouette,
holding_bowl,
starfish,"ヒトデ,海星"
cat_ear_headphones,"猫耳ヘッドホン,猫耳ヘッドフォン"
midair,半空中
karakasa_obake,唐傘お化け
averting_eyes,目光闪躲
tassel_hair_ornament,
slime_(substance),"スライム,史莱姆,スライム姦"
ellen_joe,"エレン・ジョー,エレンジョー,艾莲·乔,艾莲乔,EllenJoe,エレン・ジョー(ゼンゼロ)"
daiwa_scarlet_(umamusume),"ダイワスカーレット(ウマ娘),ダイワスカーレット,大和赤骥,大和赤驥,ダスカ"
arona_(blue_archive),"アロナ,アロナ(ブルーアーカイブ),아로나,arona"
clownpiece,"クラウンピース,克劳恩皮丝,클라운피스"
kogal,"コギャル,ギャル,黒ギャル"
mini_wings,
cat_lingerie,"ねこランジェリー,猫ランジェリー,ネコランジェリー,例の下着"
unbuttoned_shirt,
white_robe,
streaming_tears,
hand_on_own_arm,
red_belt,
pectoral_cleavage,
money,"お金,貨幣"
red_scrunchie,
holding_box,
hanako_(blue_archive),"浦和ハナコ,ハナコ,우라와하나코"
arms_under_breasts,
revolver,"リボルバー,回転式拳銃"
eiyuu_densetsu,"英雄伝説,英雄傳說,英雄传说,영웅전설"
soap_bubbles,"泡,シャボン玉"
firing,"発砲,射撃,発射"
long_tongue,長舌
wing_hair_ornament,
open_hands,
hirasawa_yui,"平沢唯,ゆいあず,yuihirasawa"
rice_shower_(umamusume),"ライスシャワー,ライスシャワー(ウマ娘),お兄様ホイホイ,米浴,Make_up_Vampire!,라이스샤워"
food_print,
sonoda_umi,"園田海未,海未ちゃん,園田海未生誕祭,海未の日"
darjeeling_(girls_und_panzer),"ダージリン,ダージリン(GuP),聖グロリアーナ女学院,ダー様,田尻凛,ダーペコ,ダッサム,ダーみほ,ケイダジ,西ダジ,ダーまほ,ダーカチュ,ダーマリ,ノーブルシスターズ,隊長組,大吉岭"
2others,
gradient_clothes,
hose,ホース
plana_(blue_archive),"A.R.O.N.A,プラナ,プラナ(ブルーアーカイブ),黒アロナ,クロナ"
engrish_text,
grey_sailor_collar,
princess_peach,"ピーチ姫,ピーチ,碧姬公主,피치공주,เจ้าหญิงพีช"
ayase_eli,"絢瀬絵里,エリーチカ,エリチカ,髪下ろしエリチ,のぞえり"
damaged,メカバレ
lower_body,下半身
black_fur,
suletta_mercury,"スレッタ・マーキュリー,スレッタっぱい,髪下ろしスレッタ,スレミオ"
armchair,
strapless_bikini,
sidelighting,
manhattan_cafe_(umamusume),"マンハッタンカフェ,マンハッタンカフェ(ウマ娘),曼城茶座,曼城插座,맨하탄카페"
computer_keyboard,キーボード
anus_peek,アナルチラ
pink_shorts,
pink_leotard,
hatching_(texture),"ハッチング,排线"
heart_brooch,
gradient_sky,
himekaidou_hatate,"姫海棠はたて,히메카이도하타테,姬海棠果"
trading_card,"トレーディングカード,交換卡片"
grapes,"葡萄,ぶどう,ブドウ,グレープ"
noodles,"麺,ヌードル"
hibike!_euphonium,"響け!ユーフォニアム北宇治高校吹奏楽部へようこそ,響け!ユーフォニアム,響けユーフォニアム,吹响吧!上低音号"
imminent_vaginal,
fur_hat,
samus_aran,"サムス・アラン,サムス,samus,萨姆斯·阿兰"
mahou_shoujo_lyrical_nanoha,魔法少女リリカルなのは
chest_hair,胸毛
father_and_daughter,父娘
sideless_outfit,"サイドオープン,サイドオープンチャイナドレス,サイドカットチャイナドレス"
cowlick,
front_ponytail,
defeat,"全滅,全滅フラグ,戦いに疲れたようだな。,敗北"
raccoon_girl,アライグマ娘
ssss.gridman,"ssss.gridman,SSSS.GRIDMAN,グリッドマン,SSSS_GRIDMAN,SSSSGRIDMAN"
kariginu,"狩衣,かりぎぬ,浄衣,水干,長絹"
cat_boy,"猫男,ねこ男,猫系男子,猫耳男子,貓人,猫人"
ibaraki_kasen,"茨木華扇,茨華仙,扇ぱい,奸佞邪智の鬼,이바라키카센,茨木华扇"
ambiguous_gender,
spread_anus,"アナルくぱぁ,ぽっかりアナル"
albino,"アルビノ,白皮症,東方アルビノ化"
popped_collar,
green_gemstone,"エメラルド,에메랄드,祖母綠"
shouting,
yukihana_lamy,"雪花ラミィ,らみあ~と,らみあ〜と,LamyArt,Lamyme,雪原冬花"
oyama_mahiro,"緒山真尋,緒山まひろ"
diagonal-striped_clothes,
megami_magazine,メガミマガジン
hk416_(girls'_frontline),"HK416,HK416(少女前線),HK416(ドールズフロントライン),416,416(ドールズフロントライン),흥국이"
ijichi_nijika,"伊地知虹夏,リョウ虹,虹夏,虹夏ちゃん"
knees_to_chest,
penis_awe,見せ槍
leaf_print,
scar_on_arm,
pokemon_oras,"ORAS,ポケモンORAS,ハルカ(ORAS),ユウキ(ORAS),ORASハルカ,ORASユウキ,オメガルビー,アルファサファイア"
scene_reference,
lifting_person,
leather_jacket,"ライダース,ライダースジャケット,革ジャン,レザージャケット,皮革夹克"
office_chair,オフィスチェア
egg_vibrator,"ローター,跳蛋,ピンクローター"
pointing_at_self,
aerith_gainsborough,"エアリス・ゲインズブール,エアリス,爱丽丝"
amputee,"欠損,隻脚,アクロトモフィリア,欠損少女,四肢欠損"
horror_(theme),"なにこれこわい,夢に出る,こっちみんな,ホラー"
holding_mask,
aqua_bowtie,
loose_necktie,
arms_around_neck,
diamond-shaped_pupils,
energy,
paper_fan,
doorway,戸口
steepled_fingers,
baggy_pants,
red_sailor_collar,
splatoon_3,"スプラトゥーン3,Splatoon3"
bb_(fate),"ビィビィ,BB,BB(Fate)"
to_love-ru,"ToLoveる,とらぶる"
boo_tao_(genshin_impact),
unsheathing,
toe_scrunch,
punishing:_gray_raven,"战双帕弥什,战双:帕弥什,战双,パニシング:グレイレイヴン,パニグレ,パ二グレ,punishinggrayraven,PGR,パニグレ意識"
solid_oval_eyes,
nami_(one_piece),"ナミ,娜美,Nami,ナミ(ONEPIECE)"
nude_cover,
breast_lift,乳上げ
multiple_wings,
pentagram,"五芒星,ペンタグラム,⛤"
winter_coat,
hata_no_kokoro,"秦こころ,はたのこころ,秦心"
ears_down,
hilda_(pokemon),"トウコ(トレーナー),トウコ,ホワイト(ポケスペ),トウトウ"
reverse_suspended_congress,"アナル固め,駅弁,背面駅弁,逆駅弁"
onigiri,"おにぎり,おむすび,御握,日式饭团,饭团"
gym_shorts,
fate_testarossa,"フェイト・テスタロッサ,フェイト・T・ハラオウン,フェイト・テスタロッサ・ハラオウン,なのフェイ"
orgy,"乱交,男女女男"
magia_record:_mahou_shoujo_madoka_magica_gaiden,"マギアレコード,マギレコ,魔法少女まどか☆マギカ外伝,魔法纪录"
spread_toes,
new_super_mario_bros._u_deluxe,NewスーパーマリオブラザーズUデラックス
yellow_panties,
ringlets,縦ロール
elysia_(honkai_impact),"爱莉希雅,エリシア,Elysia,エリシア(崩壊3rd)"
after_fellatio,
multiple_moles,
dancer,"踊り子,ベリーダンス,ダンサー"
track_pants,jogging_pants
shishiro_botan,"獅白ぼたん,ししらーと,深見獅那"
food_on_body,
march_7th_(honkai:_star_rail),"三月七,三月なのか,Siete_de_Marzo,Mar._7th,Март_7,7._März,7_de_Março"
cane,"杖,지팡이"
cynthia_(pokemon),"シロナ,シロナっぱい,シロナ(トレーナー),ポケモン界の女神,マジコスシロナ,シロヒカ,アカシロ"
bone,骨
cow_print_gloves,
acheron_(honkai:_star_rail),"黄泉,黄泉(スターレイル),Acheron,星穹铁道黄泉,AcheronHSR,崩铁黄泉,ヨミ,아케론,Acheswan"
ako_(blue_archive),"天雨アコ,아마우아코,아코,アコ"
sideways_mouth,
asymmetrical_footwear,
kasodani_kyouko,"幽谷響子,響子,幽谷响子,카소다니쿄코"
0_0,
houshou_(kancolle),"鳳翔,鳳翔(艦隊これくしょん),鳳翔(艦これ),全ての空母の母,お艦"
whistle_around_neck,
reference_inset,
lock,"錠前,じょうまえ,錠,じょう,ロック"
warship_girls_r,"战舰少女,战舰少女R,戰艦少女,戦艦少女,戦艦少女R,warshipgirls,전함소녀,전함소녀R,Warshipgirls,warship_girls"
wrist_ribbon,
tablet_pc,タブレットPC
minamoto_no_raikou_(fate),"源頼光,源頼光(Fate),源賴光,源赖光"
framed_breasts,
single_hair_intake,
pouring,
dungeon_ni_deai_wo_motomeru_no_wa_machigatteiru_darou_ka,"ダンまち,ダンジョンに出会いを求めるのは間違っているだろうか,在地下城尋求邂逅是否搞錯了什麼,期待在地下城邂逅有错吗,在地下城寻求邂逅是否搞错了什么,dungeonnideaiwomotomerunowamachigatteirudarouka"
punching,
breast_tattoo,
romaji_text,ローマ字
paizuri_under_clothes,着衣パイズリ
holding_drink,
flip-flops,"ビーチサンダル,人字拖"
holding_scythe,
kirby_(series),"星のカービィ,カービィイラスト,星之卡比,擬カビ"
amagami,アマガミ
garreg_mach_monastery_uniform,
aqua_(konosuba),"アクア,アクア(このすば)"
chick,"ひよこ,ヒヨコ"
leotard_aside,股布ずらし
sepia,"セピア,セピア色"
tail_through_clothes,
microphone_stand,マイクスタンド
colored_extremities,
thank_you,
american_flag_print,
houshou_marine_(1st_costume),宝鐘マリン(通常)
sono_bisque_doll_wa_koi_wo_suru,"その着せ替え人形は恋をする,着せ恋,戀上換裝娃娃,更衣人偶坠入爱河,MyDressUpDarling,My_Dress-Up_Darling,My_Dress_Up_Darling"
towel_around_neck,
super_crown,"スーパークラウン,ピーチ姫化"
long_coat,
kinomoto_sakura,"木之本桜,木之本さくら,木之本樱,KinomotoSakura,SakuraKinomoto,Sakura_Kinomoto"
male_masturbation,"男オナニー,せんずり,女装オナニー"
pirate_hat,海賊帽子
orange_nails,
two-tone_skirt,
arm_rest,
saki_(manga),"咲-saki-,咲"
blue_scrunchie,
planted_sword,
spread_ass,
after_anal,
ladle,おたま
kotatsu,"こたつ,炬燵,コタツ"
roswaal_mansion_maid_uniform,
purple_rose,
kyuubi,"九尾,九尾の狐,九尾狐,구미호,クミホ"
nanami_chiaki,七海千秋
uneven_eyes,
otonokizaka_school_uniform,"国立音ノ木坂学院制服,国立音ノ木坂学院女子制服,音ノ木坂学院制服,音ノ木坂学院女子制服"
lowleg_bikini,
fox,"狐,キツネ,きつね"
throne,"玉座,王座,宝座"
holding_strap,
bikini_top_lift,
see-through_dress,
byleth_(female)_(fire_emblem),"ベレス,ベレト♀,ベレス(FE風花雪月),ベレス=アイスナー,ベレス先生"
noa_(blue_archive),"生塩ノア,生盐诺亚"
imminent_rape,"レイプフラグ,即レイプ"
idol_clothes,アイドル衣装
butterfly_wings,
artist_self-insert,"コテキャラ,代理キャラ,自设,sona,my_sona,self_sona,selfsona,artist_sona,artistsona,my_persona"
orange_(fruit),"オレンジ,橙子"
asashio_(kancolle),"朝潮(艦隊これくしょん),朝潮(艦これ),朝潮"
multicolored_wings,
umineko_no_naku_koro_ni,"うみねこのなく頃に,海猫鸣泣之时,うみねこFA"
red_armband,
purple_halo,
jacket_around_waist,
statue,"彫像,雕塑"
three_quarter_view,
bra_peek,ブラチラ
open_door,
grey_panties,
bicycle,"自行车,单车,自転車,脚踏车,ママチャリ"
leaning_on_person,倚靠在别人身上
kita_high_school_uniform,"県立北高校制服,県立北高校(涼宮ハルヒの憂鬱)"
swimsuit_aside,股布ずらし
prinz_eugen_(kancolle),"プリンツ・オイゲン,プリンツ・オイゲン(艦隊これくしょん),プリケツ・オイゲン,パイオツ・オイゲン,プリンツ・オイゲン(艦これ),欧根"
frilled_one-piece_swimsuit,
waterfall,滝
jeanne_d'arc_(ruler)_(fate),ルーラー
o-ring_choker,
junko_(touhou),"純狐,纯狐,순호"
fur-trimmed_boots,
lightning,"雷,稲妻,落雷,打雷"
reverse_grip,"逆手持ち,逆手"
bandaids_on_nipples,BAN装甲
winged_arms,
kiana_kaslana,"琪亚娜,琪亚娜·卡斯兰娜,キアナ,キアナ・カスラナ,キアナ·カスラナ,Kiana"
wolf,"狼,オオカミ"
digimon_(creature),
unmoving_pattern,
landscape,"自然风景,景観,風景画"
yellow_cardigan,
nilou_(genshin_impact),"Nilou,ニィロウ,ネル(原神),妮露,原神妮露,kavelou"
diagonal_bangs,
ribbed_shirt,
yuru_yuri,"ゆるゆり,ゆるゆり活動日記,YRYR,摇曳百合"
monster_boy,"モンスター男子,亜人"
vertical-striped_dress,
multiple_belts,
purple_sleeves,
tomoe_mami_(magical_girl),
test_tube,"試験管,시험관,试管"
family,
naruto,"ナルト,NARUTO,火影忍者,NARUTO【腐】"
white_feathers,
unworn_mask,マスクオフ
ankle_socks,
lappland_(arknights),"拉普兰德,ラップランド,ラップランド(アークナイツ),双狼组"
coattails,
nishizumi_maho,"西住まほ,黒森峰女学園,西住姉妹,みほまほ,エリまほ,まほゆか,まほミカ,ダーまほ,まほチョビ,西住サンド,隊長組,変態まほさん,西住まほ生誕祭"
fatal_fury,"餓狼伝説,餓狼,fatalfury"
panty_&_stocking_with_garterbelt,"パンティ&ストッキングwithガーターベルト,PSG,Panty&StockingwithGarterbelt,吊带袜天使,PaSwG,pantyandstocking,パンスト,pantyandstockingwithgarterbelt"
prosthetic_arm,義手
rose_print,
crab,"🦀,蟹,かに,カニ,クラブ"
whiskers,
tissue_box,
tomoe_(symbol),巴紋
shotgun,"ショットガン,散弾銃,霰弹枪"
toki_(bunny)_(blue_archive),"トキ(バニーガール),飛鳥馬トキ(バニーガール)"
green_cape,
momoi_(blue_archive),"モモイ,モモイ(ブルアカ),モモイ(ブルーアーカイブ),才羽モモイ,모모이,사이바모모이,桃井,小桃,王小桃,momoi,saiba_momoi"
w_arms,
mejiro_mcqueen_(umamusume),"メジロマックイーン,メジロマックイーン(ウマ娘),目白麦昆"
suction_cups,吸盤
turning_head,
rabbit_pose,"うさみみポーズ,手で耳"
diamond_button,
hairpods,
peeking_out,のぞき
bolt_action,"ボルトアクション方式,ボルトアクションほうしき,手動槍機"
green_theme,"緑,緑色"
long_hair_between_eyes,
surgical_mask,"衛生マスク,サージカルマスク"
gourd,"ひょうたん,ヒョウタン,瓢箪,瓢簞"
maid_bikini,メイドビキニ
miki_sayaka_(magical_girl),
animal_on_shoulder,
kissing_cheek,"ほっぺちゅー,ほっぺチュー"
irrumatio,"イラマチオ,イラマチオハンドル,イマラチオ"
flexible,柔软
purple_choker,
purple_wings,
crazy_eyes,
thong_leotard,
weibo_logo,
road_sign,道路標識
>:(,
pom_pom_hair_ornament,
inoue_takina,"井ノ上たきな,ちさたき,蒲焼太郎,たきちさ"
ushio_(kancolle),"潮,潮(艦隊これくしょん),潮(艦これ),潮っぱい"
pussy_juice_stain,
towel_on_head,
toilet,"🚽,トイレ,洋式,便器,洋式トイレ"
assisted_exposure,"脱がす,脱がせる,水着剥ぎ,曝光身体"
closed_umbrella,
bone_hair_ornament,
green_sweater,
pumps,パンプス
aikatsu!_(series),"アイカツ!,アイカツ,偶像活动"
crow,"カラス,乌鸦"
gloved_handjob,"手袋コキ,手袋手コキ"
clone,分身
pink_scarf,
holding_axe,
multicolored_skirt,
macross,"マクロス,超時空要塞,超时空要塞"
yukikaze_(kancolle),"雪風,雪風(艦隊これくしょん),雪風(艦これ)"
blue_serafuku,
hydrangea,"アジサイ,ハイドランジア,紫陽花,绣球花"
impossible_shirt,
mask_pull,
heart_background,
cat_paws,
orange_bowtie,
poking,
higuchi_madoka,"樋口円香,円香,mado,mdk,hgcmdk"
virgin_killer_sweater,"童貞を殺すセーター,スケベニット,例のセーター"
no_pussy,
butt_plug,"アナルプラグ,ジュエリーアナルプラグ,アナルジュエリー"
penguin,"🐧,ペンギン,ペンギン目,ペンギン科"
santa_dress,
kyubey,"キュゥべえ,QB"
bubble_skirt,"パニエ,蓬蓬裙"
cum_pool,
furry_with_non-furry,
red_headband,
puddle,"水たまり,水溜り,水溜まり"
morrigan_aensland,"モリガン・アーンスランド,モリガン,morriganaensland,莫妮卡"
blood_from_mouth,口からの血
hakos_baelz,"ハコス・ベールズ,illustrayBAE,ベーアート,BaelzBrush,HakosBaelz"
bustier,ビスチェ
tie_clip,ネクタイピン
:>=,"ひょっとこフェラ,バキュームフェラ"
resident_evil,"バイオハザード,ResidentEvil,生化危机"
kaku_seiga,"霍青娥,青娥娘々,곽청아,카쿠세이가"
miorine_rembran,"ミオリネ・レンブラン,スレミオ"
deepthroat,"イラマチオ,ディープスロート"
brown_scarf,
black_armor,
kamen_rider,"仮面ライダー,昭和ライダー,昭和仮面ライダー,平成ライダー,平成仮面ライダー,新世ライダー,新世仮面ライダー,女性ライダー,ライダーヒロイン,オリジナルライダー"
long_pointy_ears,
eyepatch_bikini,眼帯ビキニ
assault_lily,"アサルトリリィ,突击莉莉,アサルトリリィ_FA"
hanfu,"漢服,汉服,古风"
yumemi_riamu,夢見りあむ
unaligned_breasts,
power_(chainsaw_man),"パワー(チェンソーマン),パワーちゃん,パワー"
improvised_gag,
painting_(object),絵中絵
blowing_bubbles,"吹泡泡,吹泡泡糖"
hand_on_another's_thigh,
striped_jacket,有条纹的夹克
4-finger_heart_hands,
hand_on_another's_back,
akebono_(kancolle),"曙,曙(艦隊これくしょん),曙(艦これ)"
gloria_(pokemon),"ユウリ(トレーナー),ユウリ,女主人公(剣盾),ユウリっぱい,ユウリ(ガラルリーグ),チャンピオンユウリ,ユウリ(鎧の孤島),ユウリ(冠の雪原),闇ユウリ,キバユウ,ホプユウ,ユウマリ,ダンユウ,ビトユウ,マサユウ,オニユウ,ユウクラ,クラユウ"
tower,"タワー,塔"
serval_print,"薮猫花纹,薮猫纹路"
two-tone_swimsuit,
beamed_eighth_notes,♫
brown_horns,
unworn_bra,
jirai_kei,"地雷系,地雷系女子,量産型,量産型女子,landminetype,landmine_type,jiraikei"
single_ear_cover,
hooded_capelet,
scope,
two-tone_bikini,
rozen_maiden,"ローゼンメイデン,rozenmaiden,蔷薇,蔷薇少女"
frilled_pillow,
upright_straddle,対面座位
dot_mouth,
ceres_fauna,"セレス・ファウナ,faunline,finefaunart,onlyfauns,CeresFauna"
lion_tail,
pussy_juice_trail,
girls_band_cry,"ガールズバンドクライ,ガルクラ,GirlsBandCry"
multiple_earrings,
holding_leash,
shore,"岸,きし"
rensouhou-chan,連装砲ちゃん
gold_ship_(umamusume),"ゴールドシップ,ゴールドシップ(ウマ娘),ゴルシ,幼ゴルシ,ポイントフラッグの2009,黄金船,黙れば美人、喋ると奇人、走る姿は不沈艦,ゴゴゴーゴ・ゴールシ"
ship,船
taur,タウル
hair_beads,
yoga_pants,ヨガウェア
anchovy_(girls_und_panzer),"アンチョビ,アンチョビ(GuP),安斎千代美,アンツィオ高校,ドゥーチェ,隊長組,ペパチョビ,まほチョビ"
eye_mask,
hair_tie_in_mouth,
ancient_egyptian,"エジプト,古代エジプト"
turn_pale,顔面蒼白
purple_vest,
pointing_up,
pocket_watch,"懐中時計,怀表"
okobo,"おこぼ,ぽっくり下駄,平履"
polka_dot_bikini,水玉ビキニ
no_nipples,
anya_(spy_x_family),"アーニャ(SPY×FAMILY),アーニャ・フォージャー,アーニャ,AnyaForger"
bat_print,
quiver,矢筒
brand_name_imitation,
goth_fashion,"ゴシック,고딕,哥特"
mole_on_neck,
monster_girl_encyclopedia,"魔物娘図鑑,魔物娘図鑑二次,魔物図鑑,魔物娘図鑑100users入り,虫(魔物娘図鑑)"
two-footed_footjob,
ooyodo_(kancolle),"大淀,大淀(艦隊これくしょん),大淀(艦これ),任務娘,任務娘(艦これ),任務娘(艦隊これくしょん)"
bremerton_(azur_lane),"ブレマートン,ブレマートン(アズールレーン),布莱默顿"
ear_ribbon,
bikini_tan,水着跡
ragnarok_online,"RO,ラグナロクオンライン,仙境傳說,rowitter,仙境传说RO,ROお絵描き,라그나로크온라인,仙境传说,Ragnarok,RO20周年,【PURO】"
tengu-geta,
open_collar,開襟シャツ
crossed_ankles,
xiao_(genshin_impact),"魈,魈(原神),Xiao,Xiao(GenshinImpact),Alatus,金鹏"
orange_necktie,
taihou_(azur_lane),"大鳳(アズールレーン),大鳳,鹩,大凤"
black_headband,
holding_another's_arm,
mirko,"ミルコ,兎山ルミ,ラビットヒーロー,miruko,rumi_usagiyama,usagiyama_yumi,ミルコ(僕のヒーローアカデミア)"
au_ra,"アウラ(FF14),アウラ,aura"
bullet,銃弾
disgaea,ディスガイア
fisheye,"魚眼レンズ,魚眼,鱼眼透视"
business_suit,
power_armor,"パワードスーツ,パワーアーマー"
watanabe_you,"渡辺曜,ようちか安心委員会"
dead_or_alive,"デッドオアアライブ,死或生,DOA"
yellow_pupils,
koha-ace,コハエース
armpit_hair,"腋毛,脇毛,腋毛差分"
school,"学校,學校,학교"
ereshkigal_(fate),"エレシュキガル,エレシュキガル(Fate),艾蕾,埃列什基伽勒"
navel_hair,
hand_under_clothes,服の中で乳揉み
shooting_star,"流星,流れ星"
ranma_1/2,"らんま1⁄2,らんま1/2"
